id;status_group
47187;Non-functional
57770;Functional
35802;Functional
5807;Non-functional
29766;Functional
69039;Non-functional
25933;Non-functional
71281;Functional
66591;Functional
44836;Non-functional
70648;Functional
24112;Functional
53139;Non-functional
16115;Functional
12360;Non-functional
10119;Non-functional
6607;Functional
17198;Non-functional
57604;Functional
15591;Functional
35030;Non-functional
1602;Non-functional
44175;Functional
34772;Functional
60568;Functional
30334;Non-functional
46063;Non-functional
68082;Functional
51738;Non-functional
263;Functional
34532;Functional
18645;Functional
1137;Functional
8187;Functional
59135;Functional
23404;Non-functional
33150;Non-functional
18511;Functional
73329;Functional
73192;Functional
67741;Functional
43292;Functional
72788;Functional
61551;Non-functional
17789;Non-functional
40009;Functional
33599;Functional
18995;Non-functional
42047;Functional
67141;Functional
1661;Functional
54893;Non-functional
46857;Functional
47355;Functional
71793;Non-functional
43387;Functional
44743;Non-functional
33357;Functional
21868;Functional
29768;Functional
42053;Non-functional
26585;Non-functional
41862;Functional
37361;Functional
41897;Non-functional
42244;Functional
55338;Non-functional
3315;Non-functional
62411;Non-functional
44380;Non-functional
67518;Functional
14299;Functional
49562;Functional
56390;Non-functional
6721;Functional
45466;Non-functional
34430;Non-functional
25314;Functional
14119;Non-functional
8218;Functional
58826;Non-functional
3347;Functional
65209;Non-functional
15149;Functional
58611;Non-functional
48750;Functional
35674;Non-functional
41961;Non-functional
48812;Non-functional
60551;Non-functional
42318;Functional
17295;Functional
3024;Functional
31612;Non-functional
19598;Functional
71357;Functional
56135;Non-functional
64604;Functional
25672;Functional
44392;Functional
48738;Non-functional
58474;Functional
37377;Functional
40319;Functional
38029;Functional
53170;Non-functional
50190;Functional
66802;Non-functional
74030;Functional
14612;Functional
39928;Non-functional
7471;Non-functional
48430;Non-functional
34984;Non-functional
8786;Non-functional
2751;Functional
60578;Non-functional
17632;Non-functional
20077;Non-functional
49407;Functional
20427;Functional
71368;Non-functional
71308;Functional
18764;Functional
9785;Functional
1743;Functional
49976;Non-functional
5142;Functional
13224;Functional
38073;Functional
35711;Non-functional
3988;Non-functional
9205;Functional
46171;Non-functional
15001;Non-functional
33206;Functional
46425;Functional
74099;Functional
14041;Functional
43989;Non-functional
28795;Non-functional
50777;Functional
3325;Functional
42215;Non-functional
29920;Non-functional
42826;Functional
55212;Non-functional
39537;Non-functional
43814;Functional
58252;Functional
48764;Non-functional
66818;Non-functional
30532;Functional
53458;Non-functional
50722;Functional
18154;Non-functional
17719;Non-functional
5930;Functional
57520;Non-functional
51351;Functional
66807;Functional
43438;Functional
20409;Non-functional
28130;Functional
71135;Functional
30875;Functional
9213;Functional
33341;Functional
51458;Non-functional
7648;Functional
63666;Non-functional
21366;Non-functional
18911;Functional
61076;Functional
26404;Functional
38350;Functional
16368;Functional
20258;Non-functional
7859;Functional
4405;Non-functional
13917;Non-functional
37518;Functional
16777;Functional
60400;Functional
10073;Functional
13350;Functional
49688;Functional
13955;Functional
40918;Non-functional
13226;Non-functional
58334;Functional
17545;Functional
59015;Non-functional
3374;Non-functional
24887;Functional
38209;Functional
46723;Non-functional
62578;Functional
55412;Non-functional
73903;Non-functional
52049;Non-functional
5862;Functional
15371;Non-functional
47621;Functional
21218;Functional
71567;Functional
65260;Functional
6153;Non-functional
34233;Functional
873;Non-functional
24567;Non-functional
20024;Functional
46539;Non-functional
14635;Non-functional
29072;Functional
35356;Functional
936;Non-functional
68838;Non-functional
69715;Functional
21190;Functional
32469;Functional
73330;Non-functional
56572;Functional
69285;Non-functional
2874;Non-functional
16767;Non-functional
59037;Functional
9209;Non-functional
48673;Non-functional
11376;Functional
63473;Functional
33718;Non-functional
64374;Functional
20557;Non-functional
63068;Functional
40865;Functional
247;Functional
22514;Functional
69849;Functional
33102;Non-functional
30549;Functional
16753;Functional
71400;Non-functional
33403;Non-functional
21798;Functional
20721;Non-functional
32707;Functional
2923;Non-functional
67831;Functional
59754;Functional
35196;Functional
26403;Functional
38262;Functional
47746;Functional
15274;Functional
31525;Functional
60960;Non-functional
65784;Non-functional
62754;Non-functional
29093;Non-functional
34854;Non-functional
48681;Non-functional
10776;Non-functional
6743;Non-functional
45227;Non-functional
30267;Non-functional
23140;Functional
57490;Non-functional
4504;Functional
19727;Functional
71984;Non-functional
43209;Functional
72753;Functional
61572;Functional
18543;Functional
56348;Functional
66707;Functional
7133;Functional
46267;Functional
68267;Functional
37601;Functional
31118;Functional
54582;Non-functional
50499;Functional
73245;Non-functional
43554;Non-functional
44886;Functional
58787;Functional
65470;Non-functional
66541;Functional
62766;Functional
29942;Non-functional
65418;Non-functional
36825;Non-functional
24795;Non-functional
34639;Functional
25307;Functional
6492;Non-functional
71237;Functional
14515;Functional
12655;Functional
9102;Functional
55517;Functional
57681;Functional
7417;Non-functional
4109;Non-functional
23934;Non-functional
61236;Functional
69600;Functional
7298;Non-functional
53236;Functional
45783;Functional
60624;Non-functional
1003;Functional
68752;Functional
63430;Non-functional
50781;Functional
73116;Functional
55839;Functional
36337;Functional
60805;Functional
39460;Functional
8652;Functional
2082;Functional
33838;Functional
30167;Functional
58613;Functional
59808;Functional
40549;Non-functional
51032;Functional
4970;Functional
31718;Non-functional
7448;Non-functional
33039;Non-functional
18162;Non-functional
54947;Non-functional
25673;Non-functional
7034;Non-functional
39121;Non-functional
16592;Functional
58164;Non-functional
11108;Functional
57046;Functional
65501;Functional
15535;Non-functional
39945;Functional
62107;Non-functional
19229;Functional
18398;Functional
60414;Functional
22608;Functional
72902;Functional
14785;Functional
56454;Non-functional
31862;Non-functional
68861;Non-functional
2418;Functional
74010;Functional
63813;Non-functional
27645;Functional
73011;Non-functional
9092;Functional
66593;Functional
16257;Functional
37407;Functional
38761;Non-functional
73633;Non-functional
54435;Non-functional
3892;Non-functional
30201;Functional
66363;Non-functional
73327;Non-functional
32743;Non-functional
5390;Non-functional
33240;Functional
32675;Functional
37836;Non-functional
67404;Functional
28539;Non-functional
66098;Non-functional
1420;Functional
15260;Functional
59666;Functional
59841;Non-functional
70159;Functional
32808;Functional
6351;Functional
39453;Functional
8670;Non-functional
46548;Non-functional
12409;Functional
47267;Non-functional
34963;Functional
71579;Non-functional
50979;Functional
10509;Non-functional
55581;Functional
5667;Functional
66458;Functional
37668;Functional
59805;Functional
32419;Non-functional
28922;Functional
69611;Functional
32593;Functional
7385;Non-functional
71543;Non-functional
72016;Functional
30969;Non-functional
27652;Non-functional
26374;Functional
2102;Functional
31936;Non-functional
10668;Functional
56611;Non-functional
14842;Non-functional
67294;Non-functional
61106;Non-functional
61693;Non-functional
18196;Functional
27990;Functional
17475;Functional
19280;Functional
43449;Non-functional
5510;Functional
9456;Non-functional
20064;Functional
5036;Functional
23634;Functional
32625;Non-functional
232;Non-functional
20621;Functional
73340;Functional
41313;Non-functional
19027;Functional
59172;Non-functional
13918;Non-functional
32798;Functional
72071;Non-functional
59642;Functional
25338;Functional
7263;Functional
5181;Functional
36311;Non-functional
41021;Functional
25507;Functional
13061;Functional
62816;Non-functional
34508;Non-functional
72432;Non-functional
6206;Functional
38985;Non-functional
1344;Functional
56627;Non-functional
29762;Functional
40935;Functional
25881;Functional
66780;Functional
70833;Non-functional
59072;Functional
48905;Non-functional
37413;Non-functional
55075;Non-functional
43785;Non-functional
6186;Non-functional
20044;Functional
45487;Non-functional
62706;Functional
67613;Functional
30321;Functional
48653;Non-functional
71656;Functional
60220;Functional
6635;Non-functional
73843;Non-functional
48882;Non-functional
47930;Non-functional
34624;Functional
15439;Non-functional
72388;Non-functional
48756;Non-functional
27367;Non-functional
22477;Functional
3332;Non-functional
35824;Non-functional
63880;Functional
18313;Functional
68254;Functional
42512;Non-functional
25022;Non-functional
69433;Functional
25885;Functional
37208;Functional
2407;Non-functional
37908;Non-functional
45697;Functional
38717;Functional
17405;Non-functional
9968;Non-functional
41889;Functional
32909;Functional
64988;Non-functional
56035;Functional
42184;Non-functional
50180;Functional
57915;Non-functional
50236;Non-functional
38455;Non-functional
27152;Non-functional
37521;Functional
8563;Non-functional
4711;Non-functional
34441;Functional
72653;Functional
61528;Functional
8474;Functional
23513;Non-functional
39096;Non-functional
55208;Non-functional
26686;Functional
4513;Functional
39903;Functional
13798;Functional
6638;Functional
69443;Non-functional
11109;Non-functional
24523;Non-functional
74173;Non-functional
10470;Functional
73788;Non-functional
10236;Functional
69050;Functional
12138;Functional
62171;Functional
23838;Non-functional
7231;Functional
21795;Non-functional
38367;Functional
1183;Functional
21848;Functional
68794;Non-functional
72469;Functional
32979;Functional
57277;Non-functional
8557;Non-functional
32431;Non-functional
68921;Non-functional
13624;Non-functional
36372;Non-functional
38226;Functional
69948;Functional
40076;Non-functional
55444;Functional
62398;Non-functional
48400;Non-functional
72608;Functional
10086;Non-functional
40852;Non-functional
5468;Functional
33190;Functional
14564;Non-functional
14869;Non-functional
51708;Functional
71977;Functional
6962;Non-functional
63879;Functional
20272;Functional
32573;Functional
60548;Non-functional
5993;Functional
17916;Functional
6751;Non-functional
63986;Functional
21389;Non-functional
73177;Functional
47751;Non-functional
45035;Functional
3173;Functional
49432;Functional
48141;Non-functional
15138;Functional
62090;Functional
44294;Non-functional
44835;Functional
54139;Non-functional
2495;Non-functional
55173;Functional
14007;Functional
53406;Non-functional
30316;Functional
21429;Non-functional
62649;Non-functional
1558;Non-functional
57346;Non-functional
29688;Functional
48701;Functional
38968;Functional
18570;Non-functional
7004;Non-functional
51189;Non-functional
11932;Functional
70807;Functional
24697;Non-functional
23607;Non-functional
2725;Non-functional
18477;Non-functional
45921;Functional
27751;Functional
11794;Functional
36238;Non-functional
71905;Functional
22407;Functional
9988;Non-functional
32999;Non-functional
62709;Functional
4103;Functional
32031;Functional
17020;Functional
64049;Functional
15202;Non-functional
54892;Non-functional
43269;Functional
4618;Functional
36531;Functional
55205;Non-functional
10357;Non-functional
54833;Non-functional
34051;Functional
40950;Functional
39236;Functional
36553;Non-functional
58726;Non-functional
36833;Functional
31929;Non-functional
43134;Functional
73212;Non-functional
55786;Non-functional
71695;Functional
2884;Functional
39952;Functional
